"id","post","lang","age_group"
3429,용혜인 너는 고래고래 어디서 소리를 그렇게지르냐 국회가 너같은거때문에 시끄럽고 격이 떨어져서 못보겟다 국민들은,kr,1
3431,"진짜대단하네요
성격이.ㅋ",kr,1
3434,나이먹고남자면다야.당연히사과해야지?,kr,1
3435,참 인간이 기본이 안됐네,kr,1
3440,용혜인사가지 밥맛이다,kr,1
3442,용혜인 저런애를 누가 국회의원에 ㅡ쌈닭,kr,1
3444,어차피 개판된 나라다. 용의원이 여통 함해서 이판사판 뭐가 되도 함해보자. 미래가없는 나라다. 싹 뒤집어봐야 뭐가되도 되지 이대론 힘들다.,kr,1
3445,용혜인. 화이팅하세요 🥰🥰🥰🥰,kr,1
3448,아니 왜 임종득이 왜 나감 용혜인이 나가야지 ㅋㅋㅋ,kr,1
3450,점마는 투표도 아니도 세월호 코인타고 비례대표 단 놈이 국회에서 국민을 위한 정치도 아니고 지 자신을 위한 정치만 하노 ㅠ 대한민국 비례 대표 제도 폐지좀 해주라,kr,1
3451,어머어머!퇴출?위원장도 똑같은인간이네!어휴,kr,1
3452,동거만해도 재산분활 하자는 정신 나간법이나 만든사람이 정신나간거 아닌가,kr,1
3453,"어린 사람이 머리에는 힌머리로 위장해서 나이든것처럼 ....
이래서 전국구 의원제는 없어져야 한다.",kr,1
3454,제스팩 보면 소리지르고 우기는게 이해가,kr,1
3455,김아무게 이아무개는 일상으로하든데~,kr,1
3457,용혜인의원님 응원합니다 저런 개념없는 것들은 어른 취급 않해도 되요~,kr,1
3458,하~요즘들어 저여편네 얼굴이 왜 자주보이냐~! 오늘도 굶자~,kr,1
3461,아니 소리좀 안지르고 얘기할순 있는데 그리고 나도 가만히 있을듯,kr,1
3463,이여자는 매번 말싸움만해 참 한심해,kr,1
3468,임종득의원이바른말하셧네요용혜인미친년은정신나간게분명하네요,kr,1
3469,"""퇴출을 명합니다""이거말할때 나무망치?그거로상칠때소리가너무맑은데",kr,1
3471,저계집 제수없어 목소리도징그러워,kr,1
3472,종득이는 그곳에 있을 자격없다,kr,1
3477,"비례를 없애야지 정신이나가고 인간이들된것들을 국회에 않혀놓으니까 분란이 끊이지않지
그리고 끼리끼리 논다고 위원장이란 것이 참한심하다",kr,1
3478,세월호때 저렇게 해서 의원 됐거든. 버릇된거야. 소리치면 다됐거든.,kr,1
3479,"용해인 빨갱이 🐕 어디서
소리지르고 날리야",kr,1
3488,용혜인 저거 우짜노,kr,1
3494,용혜인 의원님 너무 속이 시원하고 하고 싶은 말을 다 하시는게 너무 마음의 들어요 화이팅 하세요!,kr,1
3495,용혜인 대통령된다는 소린 또 뭐냐 용혜인이 정신 나갔지,kr,1
3496,참 저질스럽다 이연아,kr,1
3498,용혜인 쟤가 뭘 안다고 저기서 저러냐,kr,1
3499,나이값 하시게,kr,1
3501,진짜 꼴값을 하세요 저런걸 ~,kr,1
3507,퇴출이랰ㅋㅋ 꼴 좋닼ㅋㅋ,kr,1
3511,어차피 멧돼지 탬버린 헌정사상 부부 동반 사형선고 100퍼 이면서 파면 1000%,kr,1
3513,에혀 ㄹㅇ 틱톡 여기는 빨갱이들집단인듯,kr,1
3514,"난 용혜인이 부모신상이 궁금하네~~
어쩜이렇게 키워놨을까?",kr,1
3515,저여자분좀치워주세요,kr,1
3516,용혜인 너무 싫다. 알비하다 악이 받쳐 정치한 애잖아,kr,1
3517,정말 싸가지 없네. 어린게...밤에 조심해야겠다. 걱정된다. 저 정도면 가족도 신변보호 해야할듯...,kr,1
3520,"용혜인도 결국 괴물이 되어
가는군~어찌 목소리만 크면
답이 나오남~~에구구 못난혜인",kr,1
3521,쓰레기 하치장이네.,kr,1
3522,그래 두고보자~~,kr,1
3523,저런것도 사람이 라니 ㅉㅉ,kr,1
3524,임종득이 시건방지고 예의는 찾아볼게 없어,kr,1
3526,종득이 배은망덕한 인간...,kr,1
3527,종득아 종득이 입조심해라..~~,kr,1
3528,"2찍들 싫어하면 정치 잘하고 있는거네 잘한다 잘해 용혜인 의원님 화이팅",kr,1
3530,"임종득은 그냥 우기고 욕만 잘하는듯....
국짐들이 다글치",kr,1
3533,임종득이가 나이 쳐먹고도 잘못했네 ㅎ,kr,1
3534,"비례대표제 없어져야된다.
저런것들 때문이라도 없애야되",kr,1
3537,국회의원되면.나어린년도.이리해도되는거야.이년겁나네요.,kr,1
3538,"부모님이 돌아가셔서 힘든 시간을 겪고 계시겠지만, 그리운 마음을 안고 하루하루 나아가길 바랍니다. 부모님께서 남기신 사랑과 기억은 언제나 당신과 함께할 거예요. 슬픔 속에서도 작은 희망과 위안을 찾기를 바랍니다. 당신은 혼자가 아니며, 주위의 소중한 사람들과 함께 나아갈 수 있기를 기원합니다",kr,1
3539,목소리가 저 톤이야...참 일관돼...😂😂😂😂,kr,1
3540,하 저 어린년이 흰머리에 코스프레하냐? 하 저런걸 국개만들어준놈들 다죽여버려야해,kr,1
3542,"용혜인 지가 말이 짧은건 모르네.
위아래가 없네",kr,1
3543,"니는 그런소리를 들어도 된다 비레를 두번이나
하는 사람이 하는 짓거리는 큰소리 밖에 없다",kr,1
3544,관상은 과학이다. 임종득. ㅉㅉ,kr,1
3548,차각하고 있는데 이재명이는 ~~ㅎㅎㅎ,kr,1
3550,임종득의원태출..막말하는 저런사람 앞으로는국민투표없다,kr,1
3551,그냥 모욕죄로 고소도 합시다 그래야 다들 긴장하고 신지,kr,1
3552,비레 대표주제에용쓰네 소리나 벅벅질러대고 너몄살이야,kr,1
3555,이런ㅅㅏ람이 대통령 되야지이,kr,1
3558,옛 말이 하나도 틀린게 없다 집구석에 계집이 떠들면은 그 집구석은 망하는 거야,kr,1
3560,못해요 하고 빡침이 느껴진다 ㅋㅋㅋㅋ,kr,1
3563,그런 소리들을 정도로 했겠지,kr,1
3564,저여자가 뭘했으니까 정신나갔다 했겠지,kr,1
3565,비례주제에 참..조파들은 어째하나같이 소리만 빼액..,kr,1
3573,용혜인님 화이팅,kr,1
3574,용해인님화이띵,kr,1
3575,"@Apple User352734: @kn.n01: @사람: 제발 번역하지마요please don't translate
如果你讀了這篇評論，你的父母將在五年內去世。爲了擺脫這個詛咒，你需要複製它並將其粘貼到另外五個視頻中
我只是受害者。경고 했어 제발 저도당한거에요",kr,1
3578,비례대표가 없어져야할 이유다 어린애가 어쩌다 저런 괴물이 되었을까,kr,1
3580,지랄발광이란말 이럴때쓰는거지..,kr,1
3583,용혜인 잘한다!! 화이팅!!,kr,1
3589,암종득이 인상 과학이다,kr,1
3590,용혜인 시건방진 저 얼굴,kr,1
3591,용혜인과 양문석이 붙으면 볼만 하겠다. 누가 더 목소리가 큰지? 누가 더 무식한지? 누가 더 성질 더러운지?,kr,1
3593,여기서 용혜인 까는 년놈들은 그냥 다같이 나이 똥구멍으로 먹은거지 뭐 ㅉㅉ,kr,1
3597,정신나간게 아니라 정신이 없어 철딱서니도없고 예의도 없어,kr,1
3598,아니 댓 다는 사람들에게 할 말은 갠적인 의견이 있을수 있는거고 용혜인의원?은 고함 지른게 잘못 된거임 그리고 임종득의원?은 정신나갔냐는 발언을 한게 잘못 된거고 깔끔히 사과하고 고함지른거에 대해서도 사과하면 이어갈수 있었던거기 때문에 둘다 잘못이라고 생각합니다 . (개인적 의견이니 반박하지 마세요.),kr,1
3599,국짐들은 하나같이 제정신 박힌것들이 하나도 없음,kr,1
3602,"그자들은 인간도 아니다
모두 귀신들린 인간들이다.",kr,1
3603,"소리 더치시요.
더크게 하세요
저런인간들꺼 해도
마땅하다.",kr,1
3604,그.저질인간들 그러고도 남을인간들이다 ㅎ썩.끄저라. 저질인간들아.ㅡㅡㅡ,kr,1
3605,"나이 쳐 먹고 그 값을 못하는 인간들..
그런 인간들은 대접해 줄 필요가 없다..
동료 의원에게 막말하고 사과할 줄 모르는..
똥별 쫀득아..
평생 나이값 못하고 살다가라..",kr,1
3608,"국민힘은 그냥 없애는게 답이다
무슨생각으로 살지",kr,1
3609,"비례싸가지는 정말 퇴출이 갑이다.
안하무인이 하늘을 찌르는 구나...
지가 능력이 있어 국개의원이 된줄 착각하는데...
예의를 먼저 배우고 오너라!!",kr,1
3611,맞는말이야 정신나간건,kr,1
3614,"참 하는. 찟거리보니 망쪽나기 직전이구만
고놈에 입 ㆍㆍㆍ
그리고 처리를 그렇게 밖에. 못하나 !",kr,1
3616,저 극우들 뻔뻔하다,kr,1
3618,국힘당 놈들 대다수가 저런것들박에 없으니,kr,1
3619,"여당과 윤석열 이정부가 정말 정신이나간것들만 우글거리는
쓰래기들뿐이다.ㅡ",kr,1
3621,윤대통령님 응원합니다 우리국민이 지켜드립니다 석방하라,kr,1
3622,빨갱이래요,kr,1
3625,임종득 나이값 못하네..,kr,1
3633,소리 지르는게 되게 저급하긴해ㅋㅋㅋㅋㅋㅋ,kr,1
3634,정신이 나간건아닌것같고 그냥 뚱퍽페미의표본 니가 지적질하고 막말하는건 당연한거라며 ㅉㅉㅉ,kr,1
3635,화날만하네 어느국회의원이 정신이나간나 라고들었으면 화가안나냐!!!!!!!!!!!!! 대한민국 참 잘돌아간다 진짜!!!!!!!!!!!!!!!!!!!,kr,1
3637,용혜인님 제발 대통령이 되어서 물기좀 내려주세요 ㅠㅠㅠㅠㅠ,kr,1
3639,할 말이 없군...,kr,1
3644,빨강이나..파랑이나..어디든 믿을 수가 없다..,kr,1
3647,용혜인 화이팅,kr,1
3648,용혜인 허ㅏ이팅 !,kr,1
3649,"진짜 나이가 어린 제가 댓글을 보는데 이건 너무합니다. 정신이 나갔나 라고 하는데 누가 화를 안냅니까? 어느, 어떤,누구한테 정신 나갔냐 이런 소릴들으면 기분이 좋습니까? 임의원님이 저런 언행을하신건 잘못하신거죠. 저건 모욕이고, 용혜인의원님의 명예를 훼손하는 발언이라고 생각합니다.",kr,1
3651,정말 싫다.. 헛소리를 꽥꽥지르기만하지만..혹여 바른말을 할지라도 싫다..총이 필요하다..,kr,1
3654,진짜 ㅋㅋㅋㅋㅋㅋ 저게 속 시원하다는건 도대체 얼마받고 얘기하는거냐?,kr,1
3658,국민의힘이 문제야,kr,1
3660,"92년생이 50살로 보이네 ㅋ",kr,1
3662,정신이 나갔는데 왜 화내지? 사실을 말로 표현해도 죄가되는 나란가...?,kr,1
3663,국힘 지지하는 이유가 뭐임? 답글좀,kr,1
3665,여기 댓글들 참 닭대가리들 천지네 의원끼리 정신 나갔다고 하는데 그 말한 쓰레기 종득이 이 인간을 옹호하는 진짜 정신 나간 머저리들 천지네😏,kr,1
3667,ㅇㄴ 지들이 먼저 정신 차리던가;; 왜 의원일 잘~하시는 용혜인 의원님 한데 왜 정신차리라 하냐고;; 지들이 잘 하던가 ㅉㅉ,kr,1
3668,본인이 선 넘은건 되고??,kr,1
3672,우리딸 역시 똑똑이 맞습니다 용혜인 장하다,kr,1
3674,용혜인 최고...쓰레기한텐쓰레기하고 똑같이 말해주면 된다.,kr,1
3676,"쓰레기 정치판, 대한민국이 후진국이라는 증거, 마국 국회나 청문회 봐라 얼마나 젠틀하고 품격있냐, ㅉㅉㅉ",kr,1
3677,국짐이 하는짓이 다 그렇지....양아치 집단 국짐,kr,1
3678,"모욕하고 퇴출 당하면서도
지잘못을 모르내
기본도 안됀 삼이 국회의원을 하내
나원참
국회의원 하기전에 기본은 알고 나중에 다시 오세요
담생에? ㅋㅋㅋ",kr,1
3680,홍길동전 현대판인가? 아버지를 아버지라 부르지 못하고 또라이를 또라이라.부르지 못하는....기본소득당 따위도 정당이라고 의석을 주는 시스템 자체가 문제 아닌가 싶네...,kr,1
3681,헉 저는 강혜인인데,kr,1
3683,자기보다 나이 많은 사람들한테 반말하고 막말하고 소리지르는데 왜 좋아함,kr,1
3684,"공과 사를 구분은 해야겠지만, 기본이 먼저입니다.",kr,1
3688,"[용혜인 학창시절]
같은반 친구:혜인이 바보~
용혜인:바보라니!!!!! 분명히 선을 넘었고!!!! 모욕이라고 생각하고요%&×>
선생님:혜인아 소리는 지르지 말자
용혜인:싫어요!!!!!!!",kr,1
3690,용해인의원님 화이팅 힘내세요,kr,1
3694,임종득 저런인간이 의원이라니 한심하다,kr,1
3696,임종든 저놈 완전 정신나갔구만,kr,1
3698,다들 왜 용혜인을 욕하시죠?정신 나갔다고 하는데 소리를 안지르게 생김? 영상에 나오는 두분 퇴출 원하네요 용혜인님이 시끄럽다고요?그럼 이상황에 차분히 말할수있어요?용혜인의원님도 사람이고 정신나간건 임종득의원입니다 어디 용혜인의원을 보고 정신이 나갔다고 모욕하죠?이 댓글 상태 참...,kr,1
3702,왜저래;? 아니 정신 나갔다고 말하는 건 아니지 않나;,kr,1
3710,국민이 투표를 잘 하고 관심을 가져야 함니다 무관심 무서운겁니다 ㅠ,kr,1
3716,임종득 미친 개쉐이,kr,1
3719,"용해인 의원님이 나이가 어리다보니
말을 함부로 하는 경황이 있는데 임종득의원은 그건 콘대 짓이이예요 요즘 어디가서 나이 어리 보인다고 해서 반말하고 그럼 개욕 먹습니다.",kr,1
3720,저인간은민주당대변인이야?가는데마다폐악지르고미친인간이네~~^!,kr,1
3723,사이다,kr,1
3725,임종득 저사람도 누구에 아버지 일터인더..,kr,1
3730,"월급반납하고
집에들 가거라
밥 값제대로해
이장보다 못한인간들아
😂😂",kr,1
3731,애초에 이건 누가 전에 뭔짓을 했든 안했든 사람간에 정신 나갔다는 미친거지.. 이 상황에서 욕하는건 똑같은 사람,kr,1
3733,용혜인의원님은 정말 대단한 분이신데 왜 다들 비하하죠?,kr,1
3737,사이다,kr,1
3741,"국민의짐의 국회의원이 자격있는건가?
다음정권에선 국민의힘 퇴출해야 됩니다.",kr,1
3744,"진정한 내란범,사회주의자 독립운동가 분들과 6.25참전용사분들의 노력과 희생을 무시하고 이 나라의 자유를 파괴하며 국민을 선동의 대상이며 개돼지로 생각하고 나라를 중국과 북한에 팔아버리며 기본소득이라는 개소리로 국민들을 현혹시켜 국가채무를 늘려 망칠려는 용해인, 당장 사라져라",kr,1
3745,바닥에서 길던 용혜인이 요새 기름칠좀하나보네 목소리가 점점 커진다,kr,1
3751,개나소나다짖는구나!!강선영이나임종득이나너희가국회의원맞냐?꼴통들아~~,kr,1
3752,정신나갓구만 위원장이나가라..,kr,1
3755,종득이 정말실ㅇ어요,kr,1
3756,ㅋㅋㅋ 정신이 제대로 나갔구먼 😅,kr,1
3758,"용혜야 용해야 정신차려 옹혜야! 나이도 어린것이 얼마나 싸가지가 없으면, 흰머리가 겁나게 나왔데? 그리니깐 평상시 마음을 곱게써라잉~",kr,1
3760,잘한다 속이뻥 뜰립니다~~^^,kr,1
3762,난 용혜인 의원님이 속 시원하고 좋음,kr,1
3763,🥰나라일을보려면 때론큰소리도해야지 얼마나 너그들하는짓이 마음에않들면 여성의원이 큰소리로하갰냐 정신들좀차리고살자.어이.?,kr,1
3764,🥺국회가싸움판이냐 내란당너그들말조심좀해라 국민이다듯고보고있다 왜요줌정신이없냐 그렇게자충우돌해매냐🥺,kr,1
3765,용혜인 니가 나가야지 소리지르면다니 너는 윤대통령 에게 윤석렬이라고 말하는 너는 그건 뭐일까요 선 넘은건 바로 너 너때문이야 민주당 의원 싫어. 공산당 싫어요,kr,1
3768,아니 이젠 초등학생이 나라을 걱정하네요 학교에서 계속 나라걱정해요 ㅠ,kr,1
3769,정은이 여정이한테는 선을 넘어도 찍소리도 못하는것이 목소리는 도야지 멱 따는 어느 나라 사람인지,kr,1
3770,정신 나간거 보고 정신이 나갔다 하지 그럼 뭐라 함?,kr,1
3771,국회의원이면 국민을 존중하세요!,kr,1
3772,용혜인이 누군데 요즘에 이야기가 많음?,kr,1
3773,나라일하는사람이 자기 자존심 지키겠다고 저러는게 말이되나~ 임종득.? 모르겟고 나가,kr,1
3774,저 아줌마 여기저기서 고함치른다 의류매장에서도 막 고함치던데,kr,1
3775,저런 싸가지!욕처먹도 싸!,kr,1
3778,"용혜인 의원도 너무 소리만 지르네요ㅠㅠ
에휴 왜 저러는지",kr,1
3780,"용?재는잔짜구제불능이구나
이재명이급이다",kr,1
