url,text,Bracket,language,proximal,medial,distal
https://bsky.app/profile/fusen8.bsky.social/post/3ll766r5t2s2h,ママーーーッッッ！！！これ食べたいよママーーーッッッ！！！,2,jp,1,0,0
https://bsky.app/profile/fusen8.bsky.social/post/3ll6ya743tk2f,"それそれ、熊本だと酪農牛乳が作ってるので実は身近だったりする。
むしろ他の地域だと無いのか……ってなってた。",2,jp,0,2,0
https://bsky.app/profile/fusen8.bsky.social/post/3ll6xrupkbs2f,"日本帰ったら不便になるなぁってのは正直これ、これに尽きる。
※牛乳の消費量が激しいので常温長期保存牛乳が冷蔵庫横に積み上げてある図。",2,jp,2,0,0
https://bsky.app/profile/fusen8.bsky.social/post/3ll6xiav7ds2b,うち毎日牛乳2本無くなる家庭なんだけど、これ家族達が大きくなったら1日何本要るんじゃろ。,2,jp,1,0,0
https://bsky.app/profile/fusen8.bsky.social/post/3ll6x5wcpms2b,これが無殺菌の生乳で作ったやつ,2,jp,1,0,0
https://bsky.app/profile/fusen8.bsky.social/post/3ll6tfesqjk2o,既視感あると思ってたけどそれだ！？,2,jp,0,1,0
https://bsky.app/profile/fusen8.bsky.social/post/3ll5mtkktac23,これ、そもそも参考にしている基準値が変なんじゃね？って思うんですけど……,2,jp,1,0,0
https://bsky.app/profile/fusen8.bsky.social/post/3ll5mq6spfc23,今日のおめえ……それマジで言ってんの？記事（大豆はイソフラボンが含まれてて内分泌系を混乱させるおそれがあるので学校の食堂から減らそう、とか大豆食品の製造過程でイソフラボンを減らすことが必要、といったことが書いてある記事）,2,jp,0,2,0
https://bsky.app/profile/fusen8.bsky.social/post/3ll5j3gtugs2a,これ以上罪を重ねるのをやめろーっっっ,2,jp,1,0,0
https://bsky.app/profile/takshiba.bsky.social/post/3ll52zojpzc2t,"……これかな。
茶道具恋物語。茶道具BLと聞いてうっかり頭にうかんだやつ

 #上手いとか下手とかそういうのは関係なく自分が気に入っている絵",0,jp,1,0,0
https://bsky.app/profile/fusen8.bsky.social/post/3ll4x6rzywc2u,これらを抱えてひたすらスクワットしながらネトフリ見てる,2,jp,1,0,0
https://bsky.app/profile/fusen8.bsky.social/post/3ll4owvbw622l,今日は集中してなんかやるコンディションでないので、全部投げ出してこれを観るぞい。,2,jp,1,0,0
https://bsky.app/profile/fusen8.bsky.social/post/3ll4dwf4mjc22,"一通り見たけど、これもしや前も急に電池残量1週間で通知だったとかある？？？
いや、夏バカンスの前とかに1週間以上前に通知きてあ～充電せんと旅行中に切れるなあんがと！ってなった記憶が……",2,jp,1,0,0
https://bsky.app/profile/fusen8.bsky.social/post/3ll4dsja76s22,通知設定にそれっぽいの無いな……,2,jp,0,1,0
https://bsky.app/profile/fusen8.bsky.social/post/3ll4dhtofbs22,Googleドアベルちゃん、前は電池残量1ヶ月前とかから段階的に通知してきてた気がするんだが、急に残り1週間で最近通知してくるな……設定変えてないけどあとで確認せねば（前もこれ思ってて忘れてた）,2,jp,1,0,0
https://bsky.app/profile/keiono.bsky.social/post/3lmakgwfpn22t,"そういえば昨日、各種ご神託所（LLM）に、政府関係者がマクロ経済に影響を与える政策発表前に、広範な指数に連動する金融商品を買うことに何らかの違法性を問えるか？を聞いてみたけど、どれも「テクニカルには可能。でも個別よりハードル高い」というような回答だったな。

例えば、今回の株式市場のクラッシュ、そもそも「これから大幅に関税を上げます」と大規模に事前アナウンスしている以上、それが実行されれば株式市場の暴落は理論的には推定可能で、政府関係者の家族がそれに賭けて大規模な売りを指数に対して仕掛けても、なかなかそれで罪に問うのは難しいんではないかということらしい。",2,jp,1,3,0
https://bsky.app/profile/keiono.bsky.social/post/3lm7dkfy2qk2f,(最近のニュースは悲観的な気持ちにさせられることも多いけど、それでもまだ米国人が皆suicidalだとは思ってない。恐らく多くの人にとって日々の生活が最も大事なはず。),2,jp,0,1,0
https://bsky.app/profile/keiono.bsky.social/post/3lm7d4nchrc2f,結局自分が死ぬ時期がほとんどの場合直前まで分からない以上、全ての決断はギャンブルの要素を含みます。私は「米国人は全員がバカではない」という方向に今大きく賭けていますが、これも確実なことは何も言えないので、自分で判断するしかないですね。,2,jp,1,0,0
https://bsky.app/profile/keiono.bsky.social/post/3lm7bwhjwvk2f,……自分の判断が正しいのか間違ってたのかは死ぬときまでわからないので偉そうなことは何も言えないが、一つの実験という事で。まあその中で何か気づいたことがあったらできるだけ記録していこうとは思う。そういう人の体験談は自分もそれなりに参考にさせてもらってるので。,2,jp,0,1,0
https://bsky.app/profile/keiono.bsky.social/post/3lm7b5buaas2f,70とか75までフルタイムで働くのがもちろん最も「老後」を安全にする一つの方法ですが、それは自分の健康が人より大幅に優れている、という仮定に依存するのでそれは自分には危なすぎて無理でした。だから、この辺りの話も、ある程度の一般化は出来ても、最終的にはオーダーメイドのプランになってしまうと思うので、やはり10年以上の時間をかけてじっくりと調整するのが無難かもしれません。,2,jp,0,2,0
https://bsky.app/profile/keiono.bsky.social/post/3lm7apjlr722f,自分がある意味無謀にも思える行動（＝この時期にセミリタイア）をするのは、別に自分が富豪だからじゃなく、自分の生活費から逆算して、一般的な投資に加えて公的年金を三つほど、それに加えて自前の年金と、現金類似商品（MYGAなど）を40代から徐々に時間をかけて厚めに用意したからだけです。これは当然長期でのリターンを大幅に犠牲にしているので、金額を最大化したい人には向かないタイプの戦略。リスクの調整にも時間がかかるので、同様の事をしたい場合は10年くらいは調整のための時間を見た方が良いと思います。あと公的な年金は、半減くらいまでのリスクは念のため想定しておくのもひとつ（保守的過ぎるかもしれませんが）。,2,jp,1,1,0
https://bsky.app/profile/keiono.bsky.social/post/3lm6vuwjnak2s,無職でも定期収入が必ずあるようにセッティングしてから実行することの大切さを学びました。幸い、ギリギリセットアップが間に合ったから良いですが、これをやってなかったら多分延期してたでしょうね…,2,jp,1,0,0
https://bsky.app/profile/keiono.bsky.social/post/3lm6prcssxc2u,軽い気持ちで投票した人、高い勉強代だけど、これで少しは目を覚ましてくれるかね。,2,jp,1,0,0
https://bsky.app/profile/keiono.bsky.social/post/3lm6pnhgibk2u,しかしセミリタイアの年にこれを引き当てるとは、自分もなかなか持ってますね（良くはない）。,2,jp,1,0,0
https://bsky.app/profile/keiono.bsky.social/post/3lm6peqo72k2u,いや、笑い事ではないんだけど、さすがにこれで人は離れるかね。みんな自分の選挙大事だろうし、金の切れ目は縁の切れ目ともいうし。,2,jp,1,0,0
https://bsky.app/profile/keiono.bsky.social/post/3lm6fiexzwc2z,恐らく米国の有権者の2-3割くらいは宗教で結びついた強固な集団なので、何があっても現実には戻ってこないでしょう。残りの7割は自らの生活の安定を第一に望む層でしょうから、米国の中道右派と中道左派はそこをしっかり説得する政策と（これは危険ですが）「物語」の両方を打ち出していくしかないですね。,2,jp,1,0,0
https://bsky.app/profile/keiono.bsky.social/post/3lm6eb6kvd22v,介護施設で、大便で壁に絵を描く人の「作品」に深淵なる芸術を見出そうとしても、それはおそらく考える方向性が間違ってる。,2,jp,0,1,0
https://bsky.app/profile/keiono.bsky.social/post/3lm6dyqmmjc2v,最近つくづく思うけど、経済学者やいわゆるカタカナの「エコノミスト」と呼ばれる人々、彼らは経済や相場の専門家で、そこに対してはある程度の信頼性を持った情報発信ができるけど、ある時突然、経済の問題が精神医学の問題に切り替わったときは彼らも無力なんだな、と見てて思う。それは仕方がないことなんだけど。,2,jp,0,1,0
https://bsky.app/profile/keiono.bsky.social/post/3lm6cyslur22v,安全策をとるということは、それだけ上向きのチャンスを捨てることと同義です。生涯で使える金額は確実に減るでしょう。で、自分は「まだいけるんじゃない？」という誘惑になんとか打ち勝って過去数年こういう事態に準備してきたので、今それが（不本意ですが）役立っています。究極的には資産を増やすことが目的ではなくて生活を安定させようというゴールの人がほとんどでしょうから、年齢とともに上向きのチャンスを捨てていくのは結構大事だな、と今実感してます。,2,jp,0,2,0
https://bsky.app/profile/keiono.bsky.social/post/3lm6cn2jaec2v,"こんな時なので。自分はそれでも意味もなく米国民が集団自決するような愚か者ではないと信じてますよ。原因はいつか消えるので。

www.wsj.com/personal-fin...",2,jp,0,1,0
https://bsky.app/profile/keiono.bsky.social/post/3lm6c7frcuk2d,東京市場も今日はだいぶ荒れるだろうな。それでも20代、30代の人なら通常運転で多分問題ないけど。50、60なら休むも相場。そもそもその年代ならば、その前にはある程度防御も固めないと。,2,jp,0,1,0
